x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
-0.04053936701048155,-0.03983164255370586,0.03820272395808352,-0.0228827742284667,0.04120606878561796,-0.01828407473829393,0.0050437443815837,-0.0545233671160764,0.025369822286286287,-0.0673514063715291,0.025958812194562805,-0.029097697283562967,-0.013611157001392685,0.03496235832266388,-0.05600407381513997,0.004742927373592148,-0.0035821541842452516,0.03540504700319022,-0.00945570288817034,0.05968208240438118,-0.004181466445295521,0.011897722098947442,-0.011671394057372457,0.0043273297646032344,0.0049103987953622984,-0.028290264508872717,0.003763322728282595,0.011560083423466917,-0.03860849998995107,0.024498719073151314,0.006051057484787444,-0.047414237590183636,-0.03311157265633757,0.11727729479407331,-0.026207538865063253,-0.03378134144396452,0.026283093289624616,0.026683097349202815,-0.03405079178557915,0.07833652221516596,-0.021278754809356575,0.022506025973674113,-0.019035400336305665,0.012670698923724761,-0.053380679773709444,0.026162431962698803,-0.0027262911149280216,0.04735318267120106,-0.15038723838907597,0.024470728362946004
-0.03053564537471032,0.009286896972155456,4.5303432363585916e-5,-0.007882646707275343,-0.023326650432722612,0.002604847108935271,0.001398580198078838,0.015305553567518476,-0.009395024680484546,-0.006643202932432063,-0.00289350281592847,-0.0020569716366836827,-0.025540071610268493,0.016523147123213372,-0.008047565998825418,-0.0038989582009503754,-0.010848642559261023,-0.008348279596356173,-0.010783211817708924,0.010934404490251043,0.0095695425424168,0.02600219318395846,0.0008959056524375439,-0.00026631145641545836,-0.00898577123791667,0.00378488848346753,-0.004858534103407021,-0.0020950329345466624,-0.010339720661196448,0.014662667403263125,0.006041209030220288,-0.0048512991197645974,-0.02146758006895334,-0.001092787138856549,-0.011985074430588605,-0.00891653490438981,-0.020623757789820805,-0.011174823803797761,0.02552898526706527,-0.010116414010292618,-0.028177247899791633,0.022183332536479628,-0.005314947759053713,0.00883155578545872,0.02827969776126677,0.01713951947929173,-0.01896100093619383,-0.01174697030892987,-0.01589612889262562,0.011557755036222235
-0.028094049627686565,0.01724141899560261,-0.006057177485849413,-0.0023153844101913516,0.006703725705032748,-0.0022831679636433205,0.0031621169259148565,-0.0013396294864719827,-0.0028193780535241825,-0.001362399647005158,-0.0034837927721454026,0.003679359646864014,-0.0011460075399734385,-0.0035392789610565606,0.009702883846075663,-0.014663122426443563,-0.002927404720295872,0.0063855984690639606,0.010599812969851656,-0.002647675804743982,-0.007182179874466845,0.014239063995452987,-0.001191418707457318,0.013783582710389475,0.008438351321093709,-0.012026968099245035,0.0023821356562059763,0.005453266431614718,-0.001541384602705878,-8.359597482181236e-5,-0.0010918613845009913,0.0004007649998011148,-0.0009108332793817675,-0.003921157859235774,-0.00040241015191088553,-0.010316346151999625,0.004628922245594337,0.007112297672872553,0.001251589340084909,7.46087990449451e-5,-0.002587476450465351,-0.0019615575475450953,-0.0039007578288455386,-0.0017022096539113189,0.004481185056103662,-0.004273007321035492,0.0049401173132287675,0.010777365780293653,-0.0009411999475496535,-0.0010661397886453407
-0.04001016659323198,-0.029265670182094305,0.008952687163761963,0.03671904811697474,-0.02037376391698964,-0.04194491361055264,-0.08432544024548215,-0.04154706533592774,0.020073822317558505,0.02966868266365784,0.04831551417231222,0.08114032591866692,0.0338108699295777,-0.02853311813668221,-0.0734719292582055,0.0030568050830547264,0.035441223716067984,-0.12398787641067265,-0.013562144259225757,-0.004650727219267535,-0.09369367997802111,0.06299504235271695,-0.010597103280220697,-0.02106958566936487,0.0025079703960870173,-0.04535843969209283,0.0404879165500468,0.047131181678419905,-0.07501024953575258,-0.00125933327836791,0.023388823933326433,0.027974090623509466,0.07658716804733709,-0.035063803378862016,-0.03093600698561737,0.0669750083047182,-0.07863412453586699,0.04805142480232995,0.0442492497367469,0.01143346119591452,-0.11227562785799533,0.044110702026929405,0.07143722690105225,0.03217236996657916,-0.06865034070545879,0.08492544444272841,0.09985417643108019,-0.038272958198725414,0.04948605347337744,0.012281721925202688
-0.029708845178154836,0.011606602330816243,-0.003982371854148958,0.003553643401099711,0.005363567267392344,0.013197401039402479,-0.012768580934167762,0.011752611059599294,0.012823598619460502,-0.006792789970104629,0.014504371222630721,0.0013069429448897968,-0.006631353536972438,0.0034214278019374794,-0.005795116555010471,0.016708025425347803,-0.025402889867941716,0.01579786013478631,0.004163152052739014,0.03082984164367561,-0.004634749402261289,-0.007981956394822517,-0.0027500229608683653,0.026375363692056834,-0.0022042938230757503,0.012066469541280836,0.016244803585489007,-0.008859019333560479,-0.00549656547476092,-0.007734074908144228,0.009298888084130926,0.014001258393559143,-0.00450474863413625,0.017200434117468952,-0.02372898646963042,-0.02006547600115364,0.0066041669625533685,0.009833402253331817,-0.004459199080814701,0.036021214985631336,0.022220228232546282,-0.014803855492600004,-0.012981784674513192,-0.0125325859410844,0.009371007640489232,0.012836788493947562,-0.004046768266512027,0.013352572412758203,-0.015003720073994413,-0.018935155010599246
-0.028182706730671234,0.01602827019172251,-0.006103650775159675,0.0003138258619486689,0.006541079433032448,-0.001959321704004424,-0.001182788664516076,-0.0012816480153096943,-0.004422367632715418,-0.000449017605188784,-0.0009196836635010086,0.003640960702475174,-0.0055051536994107295,0.0034585968482051255,0.012493933798815304,-0.008259672905894456,-0.003553450499893837,0.0031745927214366088,-0.0003569928539237134,-0.009035189193601856,-0.010340543671076634,0.004329023215866385,-0.00045639349919683603,0.0005779024274879582,0.00857493689899239,-0.0131601695843504,0.0018810756875860804,-0.0035565812931732145,-0.0022373501470955917,-0.008233657269807515,0.0058033076794500255,-0.005816091721587188,0.004933378824858434,0.0002568834582853674,0.0011625716313950069,-0.006441728980936812,0.000935617454659754,-0.0015719594926462445,0.0075738716076518865,0.001518339048971834,-0.0050361552672535765,-0.006248140856806009,-0.00929854372713306,-0.007079588829494845,0.005321945850469745,-0.007054228651569752,0.012639548087891125,-0.006102821643193465,0.005739819317789989,-0.001471130153004034
-0.029994722663454293,0.010380615980073568,-0.003860904971215995,0.0065312698639382605,0.005226980952144661,0.011030346144153241,-0.018333020532063038,0.002697771897836765,-0.00656366564063228,-0.011252354746662236,0.0035033179775515594,-0.017723777746391924,-0.0044521125442029755,0.01851455199399528,0.016889648324626277,0.013295569665891146,-0.031782355110435576,0.02575633997996543,0.02424557156978016,0.025032329913802054,-0.0013609938630962642,0.00513899627756725,0.0010519179570237132,0.009020707198649844,0.0017385555771037703,0.002419136167127356,0.04002906808161688,0.005416407064207332,0.0028519379280405877,0.013094146414324978,0.011835511858905114,-0.00889629337816536,0.007167990161959688,-0.0005487603984847822,0.002606837950090521,-0.008524809504002431,0.016394196794966127,-0.00015007718567604938,0.011235141761659205,0.020426969022382446,0.013342784199122375,0.010866388415562776,0.008372164044310994,-0.017353452812208535,-0.015324989466790388,-0.007566567299868158,-0.002144173458612469,0.005361443018765941,0.007971787593668414,0.019869062697869165
-0.028326497453295574,0.01541208380333765,-0.006722387831484523,-0.0017819421539325697,0.005602522118756337,-0.0035698510014667024,0.0014564688096906434,-0.0023158375171247747,-0.002448072335071161,0.0010174990258407512,-0.004795029233518572,0.0019877562547774424,0.002012684699028662,-0.004936140280438692,-0.006236436867361191,-0.0009394071139939475,-0.010239698949426296,-0.0006577784261931376,-0.0017831939799578048,0.001222948125674625,-0.006224324455556629,-0.006799968926863803,0.00385826486323119,-0.008350209977232377,0.006199130585008979,0.0012442997862289265,-0.006151918648876992,0.012291174477384006,0.007780641695087784,0.002996717343216375,-0.004992644847806494,0.007488904465899393,-0.005844464387353435,-0.0007195482683831911,0.00418613314432887,0.0037928085030972114,0.0022370538050103667,0.00016047453751873858,0.006048630644633526,0.013646930981241534,-0.00022794577815370837,-0.00831177597186017,-0.002103402113397289,-0.003223632754602858,-0.004242651884879767,-0.009370031923281487,0.00036604416322045955,0.010632076106900049,-0.0037197803540791607,0.010740634321875477
-0.028172780380375358,0.017033798137435774,-0.005939864640668219,-0.002371632254403677,0.006255258278297426,0.0006178557241612315,0.002861396565440502,-0.002918902527464906,-0.0016433348083968059,-0.0022499496523604168,-0.002069482217357657,0.00256986434770623,0.0008637274371878223,-0.0006327570434082053,0.008163244920111223,-0.01240667753416633,0.0033356501178276547,0.0017640532029112588,-0.003426265174310328,0.0015052015225796023,-0.002520900120253723,0.007427877786586261,0.0018761429500282131,0.006743097423001807,0.0040316852940187,-0.004297901128649556,0.0023617970756190654,-0.0023398099516605776,0.0025075948804382173,-0.0082801060780464,0.006674293468548933,0.004420822239569317,0.004754110311676654,-0.00012889695284562866,0.002992929924480636,-0.0011191411050698163,0.0011832467083734768,0.0034592813960991377,0.007442721131081374,-0.00721261064835884,-0.0015344041800983386,-0.00964973548269343,-0.008358137941460586,-0.0035726491323983204,0.002930409560982651,0.00553716436625179,0.016795907541290078,-0.0009145220790150524,0.003812535285001223,-0.002415982593058759
-0.028725427558711793,0.014018128289377296,-0.0077059378507342395,7.202422409578399e-5,0.008185512553678803,-0.00019183757111418398,0.001182597205925201,-0.0011134940021425982,-0.0015753193997759818,-0.00041700695221669193,4.395989680866519e-5,0.006163426765683808,-0.005535970553678653,0.00010123194821807895,0.005703652480664567,-0.014281647014504685,0.0023825803172726583,0.003432678427917918,0.012568128882759988,-0.009632758137344682,-0.010351199748336681,0.0047863015489623545,0.001398302436769909,-0.0034031322492013363,-0.002357081176055837,-0.012420317401739059,-0.004456697521124436,-0.01032147165029914,-0.0010180760580091458,-0.009723733426556108,0.015853028245851684,-0.0027382751872973565,0.005892375246152881,0.00562955883212421,0.005655722083756559,0.005229392791784977,0.002019732737732649,-0.0009274223667616321,0.011543837730021284,0.0016133137829253963,-0.0017300460680693477,-0.012923844175146974,-0.01840371166795014,0.0015300704983508872,0.0009239012869768949,-0.011402720113613532,0.0010308428204986887,-0.009357152901051788,0.00023974239506063116,0.0002118394934215147
